City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Campinas,UberX,COMPLETED,2019-04-12 23:51:21 +0000 UTC,2019-04-12 23:53:48 +0000 UTC,-22.9057907,-47.0730897,"R. Dr. Pereira Lima, 85 - Bonfim, Campinas - SP, 13035-505, Brazil",2019-04-13 00:11:05 +0000 UTC,-22.8545799,-47.0526926,"R. Jasmim, 888 - Fazenda Santa Cândida, Campinas - SP, 13087-460, Brazil",4.61,9.94,BRL
Campinas,UberX,COMPLETED,2019-04-12 20:56:32 +0000 UTC,2019-04-12 20:59:38 +0000 UTC,-23.1739258,-46.9290636,"Av. João Antonio Meccatti, 1259 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2019-04-12 21:16:41 +0000 UTC,-23.12152,-46.8539577,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",8.02,14.77,BRL
Campinas,UberX,COMPLETED,2019-04-06 21:42:26 +0000 UTC,2019-04-06 21:48:25 +0000 UTC,-23.1841031,-46.8889243,"R. Jorge Zolner, 120 - Centro, Jundiaí - SP, 13201-039, Brazil",2019-04-06 22:04:14 +0000 UTC,-23.1214551,-46.8540039,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.45,30.71,BRL
Campinas,UberX,COMPLETED,2019-04-04 23:10:43 +0000 UTC,2019-04-04 23:19:28 +0000 UTC,-23.1677468,-46.9174651,"Avenida Caetano Gornati, 501 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-04-04 23:33:31 +0000 UTC,-23.120326,-46.8540811,"Av. Alexandre Milani, 9000 - Chácaras Maltoni, Jundiaí - SP, 13218-650, Brazil",5.52,14.52,BRL
Campinas,UberX,COMPLETED,2019-04-03 23:18:57 +0000 UTC,2019-04-03 23:23:05 +0000 UTC,-23.167472,-46.9172511,"Av. Armando Giassetti, 269 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-04-03 23:38:06 +0000 UTC,-23.1214014,-46.8540455,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.96,16.88,BRL
Campinas,UberX,COMPLETED,2019-03-30 14:45:21 +0000 UTC,2019-03-30 14:48:39 +0000 UTC,-23.1846973,-46.8841466,"R. Mal.Deodoro da Fonseca, 384 - Centro, Jundiaí - SP, 13201-002, Brazil",2019-03-30 15:00:33 +0000 UTC,-23.1213187,-46.8540927,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.38,16.34,BRL
Campinas,UberX,CANCELED,2019-03-29 22:30:46 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1808554,-46.8553628,"Rua Luís Benachio, 234 - Colônia - Jundiaí - SP, 13219-643",1970-01-01 00:00:00 +0000 UTC,-23.1753928,-46.8495978,"Avenida Antônio Borin, 2900 - Colônia - Jundiaí - SP, 13218-640",0.00,0,BRL
Campinas,UberX,COMPLETED,2019-03-27 23:43:31 +0000 UTC,2019-03-27 23:48:15 +0000 UTC,-23.16771,-46.9173597,"Av. Armando Giassetti, 269 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-03-28 00:03:23 +0000 UTC,-23.1214273,-46.8539963,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.39,17.18,BRL
Campinas,UberX,COMPLETED,2019-03-24 18:08:49 +0000 UTC,2019-03-24 18:13:28 +0000 UTC,-23.1925734,-46.8810279,"R. Barão de Jundiaí, 161 - Centro, Jundiaí - SP, 13201-010, Brazil",2019-03-24 18:30:47 +0000 UTC,-23.1214551,-46.8540033,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.73,17.79,BRL
Campinas,UberX,COMPLETED,2019-03-23 22:28:48 +0000 UTC,2019-03-23 22:32:01 +0000 UTC,-23.1903633,-46.8947139,"Av. Jundiaí, 968 - Anhangabaú, Jundiaí - SP, 13208-053, Brazil",2019-03-23 22:43:03 +0000 UTC,-23.1842628,-46.9670236,"R. Romeu Seckler Machado, 27 - Jardim Ermida II, Jundiaí - SP, 13212-211, Brazil",5.84,24.86,BRL
Campinas,UberX,COMPLETED,2019-03-23 11:29:06 +0000 UTC,2019-03-23 11:38:16 +0000 UTC,-23.1525275,-46.8738592,"Av. Antônio Raimundo de Oliveira, 147 - Jardim California, Jundiaí - SP, 13216-645, Brazil",2019-03-23 11:50:16 +0000 UTC,-23.1840442,-46.9131658,"R. Guilherme Schüller, 390 - Jardim Planalto, Jundiaí - SP, 13211-210, Brazil",5.31,13.28,BRL
Campinas,UberX,COMPLETED,2019-03-22 23:16:31 +0000 UTC,2019-03-22 23:18:20 +0000 UTC,-23.1959506,-46.8777123,"Estr. da Boiada, 111 - Centro, Jundiaí - SP, 13201-001, Brazil",2019-03-22 23:36:32 +0000 UTC,-23.1214797,-46.8539879,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.49,19.43,BRL
Campinas,UberX,COMPLETED,2019-03-22 20:56:10 +0000 UTC,2019-03-22 21:01:37 +0000 UTC,-23.173878,-46.928954,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",2019-03-22 21:21:07 +0000 UTC,-23.1915687,-46.8809249,"Rua João José Rodrigues, 694 - Centro - Jundiaí - SP, 13201-001",4.38,15.95,BRL
Campinas,UberX,COMPLETED,2019-03-15 22:30:51 +0000 UTC,2019-03-15 22:38:57 +0000 UTC,-23.1841138,-46.888901,"R. Jorge Zolner, 237 - Centro, Jundiaí - SP, 13201-039, Brazil",2019-03-15 22:52:10 +0000 UTC,-23.121519,-46.8539682,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.44,16.28,BRL
Campinas,UberX,COMPLETED,2019-03-15 00:36:38 +0000 UTC,2019-03-15 00:40:19 +0000 UTC,-23.1677496,-46.9174833,"Avenida Caetano Gornati, 501 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-03-15 00:55:17 +0000 UTC,-23.12149,-46.853729799999996,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",7.33,16.84,BRL
Campinas,UberX,COMPLETED,2019-03-12 22:11:25 +0000 UTC,2019-03-12 22:17:29 +0000 UTC,-23.1736764,-46.9305885,"Av. Arquimedes, 1367 - Jardim Guanabara, Jundiaí - SP, 13211-840, Brazil",2019-03-12 22:38:16 +0000 UTC,-23.1415675,-46.9234052,"Av. De Ligacao, 2 - Bairro dos Fernandes, Jundiaí - SP, 13201-134, Brazil",6.25,14.19,BRL
Campinas,UberX,COMPLETED,2019-03-10 15:57:18 +0000 UTC,2019-03-10 15:59:58 +0000 UTC,-23.18493,-46.88407,"R. Siqueira de Moraes, 304 - Centro, Jundiaí - SP, 13201-032, Brazil",2019-03-10 16:14:18 +0000 UTC,-23.12133,-46.85406,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.43,16.74,BRL
Campinas,UberX,COMPLETED,2019-03-09 18:52:41 +0000 UTC,2019-03-09 18:55:37 +0000 UTC,-23.1525434,-46.877361,"R. João Batista Maudonet, 19 - Parque Sao Luiz, Jundiaí - SP, 13216-721, Brazil",2019-03-09 19:06:45 +0000 UTC,-23.1843906,-46.9672066,"R. Romeu Seckler Machado, 105 - Parque Eloy Chaves, Jundiaí - SP, 13212-211, Brazil",6.63,12.03,BRL
Campinas,UberX,COMPLETED,2019-03-09 04:47:32 +0000 UTC,2019-03-09 04:52:58 +0000 UTC,-23.1892798,-46.8920342,"R. do Retiro, 293 - Centro, Jundiaí - SP, 13208-761, Brazil",2019-03-09 05:10:42 +0000 UTC,-23.120099,-46.8544139,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13215-860, Brazil",9.75,21.14,BRL
Campinas,UberX,COMPLETED,2019-03-08 00:41:32 +0000 UTC,2019-03-08 00:47:48 +0000 UTC,-23.191638,-46.8807612,"R. Vig. J. J. Rodrigues, 289 - Centro, Jundiaí - SP, 13201-001, Brazil",2019-03-08 01:06:15 +0000 UTC,-23.1213651,-46.8540653,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",7.41,13.48,BRL
Campinas,UberX,COMPLETED,2019-03-01 22:55:02 +0000 UTC,2019-03-01 23:02:31 +0000 UTC,-23.1841531,-46.8889136,"R. Jorge Zolner, 237 - Centro, Jundiaí - SP, 13201-039, Brazil",2019-03-01 23:20:39 +0000 UTC,-23.1214796,-46.8540059,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",4.38,23.59,BRL
Campinas,UberX,COMPLETED,2019-02-27 13:56:57 +0000 UTC,2019-02-27 14:02:56 +0000 UTC,-23.1901597,-46.8920487,"Av. Jundiaí, 838 - Anhangabaú, Jundiaí - SP, 13208-053, Brazil",2019-02-27 14:13:28 +0000 UTC,-23.173973,-46.9291706,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",3.34,10.29,BRL
Campinas,UberX,COMPLETED,2019-02-27 12:37:35 +0000 UTC,2019-02-27 12:41:17 +0000 UTC,-23.2177755,-46.8768073,"Rua Cica, 156 - Jardim Cidapel, Jundiaí - SP, 13206-765, Brazil",2019-02-27 12:49:57 +0000 UTC,-23.1925278,-46.8911171,"Av. Francisco Pereira de Castro, 358 - Anhangabaú, Jundiaí - SP, 13208-110, Brazil",3.04,9.9,BRL
Campinas,UberX,COMPLETED,2019-02-23 14:23:39 +0000 UTC,2019-02-23 14:25:27 +0000 UTC,-22.9070617,-47.0634202,"Conceicao, Campinas - State of São Paulo, 18460-037, Brazil",2019-02-23 14:51:56 +0000 UTC,-22.8547029,-47.051808,"R. Jasmim, 750 - Chácara Primavera, Campinas - SP, 13087-460, Brazil",5.39,17.65,BRL
Campinas,UberX,COMPLETED,2019-02-21 00:46:47 +0000 UTC,2019-02-21 00:54:19 +0000 UTC,-23.1676981,-46.9173704,"Av. Armando Giassetti, 333 - Vila das Palmeiras, Jundiaí - SP, 13214-175, Brazil",2019-02-21 01:09:52 +0000 UTC,-23.1213669,-46.8540126,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",6.97,16.8,BRL
Campinas,UberX,COMPLETED,2019-02-20 18:58:11 +0000 UTC,2019-02-20 18:59:12 +0000 UTC,-23.1891833,-46.8890427,"R. Cel. Leme da Fonseca, 450 - Centro, Jundiaí - SP, 13201-031, Brazil",2019-02-20 19:16:53 +0000 UTC,-23.1215184,-46.8539899,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",9.64,22.28,BRL
Campinas,UberX,COMPLETED,2019-02-15 19:30:03 +0000 UTC,2019-02-15 19:34:35 +0000 UTC,-23.1811919,-46.8867639,"R. Mal.Deodoro da Fonseca, 835 - Centro, Jundiaí - SP, 13201-002, Brazil",2019-02-15 19:48:40 +0000 UTC,-23.1203215,-46.8540731,"Av. Alexandre Milani, 9000 - Chácaras Maltoni, Jundiaí - SP, 13218-650, Brazil",5.96,15.62,BRL
Campinas,UberX,COMPLETED,2019-02-13 17:56:38 +0000 UTC,2019-02-13 17:59:51 +0000 UTC,-23.1871762,-46.8824181,"R. Mal.Deodoro da Fonseca, 41-51 - Centro, Jundiaí - SP, 13201-002, Brazil",2019-02-13 18:08:31 +0000 UTC,-23.1695699,-46.8904406,"R. Paulo Setúbal, 183 - Vila Rio Branco, Jundiaí - SP, 13215-470, Brazil",1.94,8.28,BRL
Campinas,UberX,COMPLETED,2019-02-12 17:10:21 +0000 UTC,2019-02-12 17:15:12 +0000 UTC,-23.1739033,-46.9291484,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",2019-02-12 17:32:38 +0000 UTC,-23.1212645,-46.8540832,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",8.39,19.08,BRL
Campinas,UberX,COMPLETED,2019-01-28 23:35:59 +0000 UTC,2019-01-28 23:37:36 +0000 UTC,-23.1883077,-46.8894985,"Rua Coronel Boaventura Mendes Pereira, 293 - Vila Boaventura, Jundiaí - SP, 13201-801, Brazil",2019-01-28 23:52:47 +0000 UTC,-23.1214596,-46.8540086,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",6.83,14.59,BRL
Campinas,UberX,COMPLETED,2019-01-26 01:07:26 +0000 UTC,2019-01-26 01:12:14 +0000 UTC,-23.1714323,-46.8851345,"Av. Itatiba, 777 - Vila Liberdade, Jundiaí - SP, 13215-250, Brazil",2019-01-26 01:24:53 +0000 UTC,-23.1215445,-46.8539504,"R. Gumercindo Bardi da Fonseca, 3184 - Caxambu, Jundiaí - SP, 13216-757, Brazil",6.81,13.58,BRL
Campinas,UberX,COMPLETED,2019-01-19 15:23:17 +0000 UTC,2019-01-19 15:41:08 +0000 UTC,-23.12146,-46.85398,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",2019-01-19 16:06:21 +0000 UTC,-23.19278,-46.88109,"R. Barão de Jundiaí, 153 - Centro, Jundiaí - SP, 13201-010, Brazil",8.19,21.36,BRL
Campinas,UberX,COMPLETED,2019-01-17 11:58:01 +0000 UTC,2019-01-17 11:59:23 +0000 UTC,-23.1887173,-46.8812902,"Av. Dr. Cavalcanti, 939 - Centro, Jundiaí - SP, 13201-003, Brazil",2019-01-17 12:13:07 +0000 UTC,-23.1739238,-46.9291838,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",4.32,13.98,BRL
Campinas,UberX,COMPLETED,2019-01-16 13:03:26 +0000 UTC,2019-01-16 13:05:40 +0000 UTC,-23.1833009,-46.8924037,"Edifício Golden Office - R. Cap. Cassiano Ricardo de Toledo, 191 - Sala 110 - Chácara Urbana, Jundiaí - SP, 13201-838, Brazil",2019-01-16 13:16:54 +0000 UTC,-23.1739023,-46.9291145,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",3.43,11.63,BRL
Campinas,UberX,COMPLETED,2019-01-08 17:24:55 +0000 UTC,2019-01-08 17:30:00 +0000 UTC,-23.1674186,-46.9171327,"Av. Armando Giassetti, 269 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2019-01-08 17:42:44 +0000 UTC,-23.1213166,-46.8540668,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",7.02,17.22,BRL
Campinas,UberX,COMPLETED,2019-01-03 10:02:15 +0000 UTC,2019-01-03 10:07:28 +0000 UTC,-23.1896176,-46.8892311,"Av. Jundiaí, 19 - Anhangabaú, Jundiaí - SP, 13208-051, Brazil",2019-01-03 10:19:08 +0000 UTC,-23.1739545,-46.9291971,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",3.35,10.78,BRL
Campinas,UberX,COMPLETED,2018-12-22 02:40:56 +0000 UTC,2018-12-22 02:43:54 +0000 UTC,-23.1676741,-46.9174465,"Av. Armando Giassetti, 333 - Engordadouro, Jundiaí - SP, 13214-525, Brazil",2018-12-22 02:57:08 +0000 UTC,-23.1213533,-46.8540648,"R. Profa. Eliza Carelli Mazzei, 524 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",7.00,20.21,BRL
Campinas,UberX,CANCELED,2018-12-22 02:36:12 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1660449,-46.9109957,"Av. Marco Polo, 51 - Cidade Santos Dumont - Jundiaí - SP, 13214-431",1970-01-01 00:00:00 +0000 UTC,-23.1660319,-46.9109905,"Av. Marco Polo, 51 - Cidade Santos Dumont - Jundiaí - SP, 13214-431",0.00,0,BRL
Campinas,UberX,COMPLETED,2018-11-28 23:01:00 +0000 UTC,2018-11-28 23:07:25 +0000 UTC,-23.19248,-46.88112,"R. Barão de Jundiaí, 185 - Centro, Jundiaí - SP, 13201-010, Brazil",2018-11-28 23:27:23 +0000 UTC,-23.12175,-46.85287,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",5.81,18.13,BRL
Campinas,UberX,COMPLETED,2018-11-03 22:39:04 +0000 UTC,2018-11-03 22:43:30 +0000 UTC,-22.8546301,-47.0518286,"Campinas - Mansões Santo Antônio, Campinas - State of São Paulo, 13087, Brazil",2018-11-03 23:05:55 +0000 UTC,-22.8948902,-47.0525296,"Av. Cel Silva Telles, 462 - Cambui - Campinas - SP, 13024-000",5.37,20.45,BRL
Campinas,UberX,COMPLETED,2018-11-01 22:58:31 +0000 UTC,2018-11-01 23:03:30 +0000 UTC,-22.9059067,-47.0730867,"R. Dr. Pereira Lima, 1 - Bonfim, Campinas - SP, 13035-505, Brazil",2018-11-01 23:24:35 +0000 UTC,-22.8547361,-47.0517736,"Campinas - Mansões Santo Antônio, Campinas - State of São Paulo, 13087, Brazil",5.19,16.05,BRL
Campinas,UberX,COMPLETED,2018-11-01 18:31:36 +0000 UTC,2018-11-01 18:47:07 +0000 UTC,-23.1650306,-46.9065932,"SP-332, 2680 - Parque Centenário, Jundiaí - SP, 13214-830, Brazil",2018-11-01 18:59:38 +0000 UTC,-23.1214667,-46.8540141,"Chácaras Maltoni, Jundiaí - State of São Paulo, 13218-650, Brazil",5.89,14.74,BRL
Campinas,UberX,COMPLETED,2018-10-27 22:52:01 +0000 UTC,2018-10-27 22:52:46 +0000 UTC,-23.1925891,-46.8811429,"R. Barão de Jundiaí, 181 - Centro, Jundiaí - SP, 13201-010, Brazil",2018-10-27 23:13:55 +0000 UTC,-23.120305,-46.8541173,"R. Profa. Eliza Carelli Mazzei, 522 - Parque Espelho Dagua, Jundiaí - SP, 13215-860, Brazil",7.01,18.13,BRL
Campinas,UberX,COMPLETED,2018-10-24 17:20:57 +0000 UTC,2018-10-24 17:25:47 +0000 UTC,-23.1739388,-46.9291545,"Casa Branca/Setor Industrial, Jundiaí - State of São Paulo, 13213-009, Brazil",2018-10-24 17:34:53 +0000 UTC,-23.1883717,-46.8894328,"Rua Coronel Boaventura Mendes Pereira, 293 - Vila Boaventura, Jundiaí - SP, 13201-801, Brazil",3.67,12.31,BRL
Campinas,UberX,COMPLETED,2018-09-30 16:54:26 +0000 UTC,2018-09-30 16:58:22 +0000 UTC,-23.1904033,-46.8954533,"Av. Jundiaí, 696 - Anhangabaú, Jundiaí - SP, 13208-051, Brazil",2018-09-30 17:16:18 +0000 UTC,-23.13214,-46.8545017,"Av. Alexandre Milani, 2060 - Chácaras Maltoni, Jundiaí - SP, 13218-650, Brazil",9.16,21.12,BRL
Campinas,UberX,COMPLETED,2018-09-30 01:28:08 +0000 UTC,2018-09-30 01:33:40 +0000 UTC,-22.8546875,-47.0519325,"Campinas - Mansões Santo Antônio, Campinas - State of São Paulo, 13087, Brazil",2018-09-30 01:42:59 +0000 UTC,-22.8264719,-47.0793769,"Av. Albino J. B. de Oliveira, 1340 - Jardim Afife, Campinas - SP, 13084-005, Brazil",4.27,20.76,BRL
Campinas,UberX,COMPLETED,2018-09-21 18:37:33 +0000 UTC,2018-09-21 18:55:50 +0000 UTC,-23.1874877,-46.8822302,"R. Mal.Deodoro da Fonseca, 13 - Centro, Jundiaí - SP, 13201-002, Brazil",2018-09-21 19:12:09 +0000 UTC,-23.1214676,-46.8539741,"Tv. 01, 206-45 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.54,17.2,BRL
Campinas,UberX,COMPLETED,2018-09-10 19:12:24 +0000 UTC,2018-09-10 19:19:04 +0000 UTC,-23.1841246,-46.888899,"R. Jorge Zolner, 150 - Centro, Jundiaí - SP, 13201-039, Brazil",2018-09-10 19:34:46 +0000 UTC,-23.1213978,-46.854012,"Tv. 01, 206-45 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.44,30.19,BRL
Campinas,UberX,COMPLETED,2018-09-06 21:37:31 +0000 UTC,2018-09-06 21:57:43 +0000 UTC,-23.1215101,-46.8540051,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",2018-09-06 22:15:35 +0000 UTC,-23.1698488,-46.8913672,"Av. Antônio Frederico Ozanan, 6000 - Vila Rio Branco, Jundiaí - SP, 13215-276, Brazil",6.74,20.29,BRL
Campinas,UberX,CANCELED,2018-09-06 21:35:04 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Campinas,UberX,COMPLETED,2018-09-06 19:49:41 +0000 UTC,2018-09-06 19:58:50 +0000 UTC,-23.1762835,-46.8864391,"Av. Itatiba, 200 - Centro, Jundiaí - SP, 13215-270, Brazil",2018-09-06 20:09:18 +0000 UTC,-23.1214956,-46.8539825,"Tv. 01, 206-45 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",5.70,25.33,BRL
Campinas,UberX,COMPLETED,2018-08-22 18:31:04 +0000 UTC,2018-08-22 18:36:06 +0000 UTC,-23.2248181,-46.8745977,"Av. Quatorze de Dezembro, 3100 - Vila Francisco Eber, Jundiaí - SP, 13206-105, Brazil",2018-08-22 18:53:36 +0000 UTC,-23.1948486,-46.8727777,"Av. União dos Ferroviários, 3592 - Pte. de Campinas, Jundiaí - SP, 13214-205, Brazil",3.19,10.57,BRL
Campinas,UberX,COMPLETED,2018-08-22 15:05:55 +0000 UTC,2018-08-22 15:15:55 +0000 UTC,-23.1736669,-46.9302147,"Av. João Antonio Meccatti, 1221 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2018-08-22 15:24:21 +0000 UTC,-23.2281416,-46.8728356,"R. Sergio Aparecido De Souza, 1401 - Jardim do Lago, Jundiaí - SP, 13203-715, Brazil",5.77,14.52,BRL
Campinas,UberX,COMPLETED,2018-08-21 18:48:36 +0000 UTC,2018-08-21 18:58:32 +0000 UTC,-23.18718502030362,-46.884234642467,"Edifício Antônio Gonçalves - Centro, Jundiaí - SP, 13201-025, Brazil",2018-08-21 19:16:44 +0000 UTC,-23.12148291619785,-46.85399902988863,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.65,20.66,BRL
Campinas,UberX,COMPLETED,2018-08-19 18:43:12 +0000 UTC,2018-08-19 18:45:29 +0000 UTC,-23.1848513,-46.8841281,"R. Mal.Deodoro da Fonseca, 347 - Centro, Jundiaí - SP, 13201-002, Brazil",2018-08-19 18:58:01 +0000 UTC,-23.1214916,-46.8540148,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.42,21.1,BRL
Campinas,UberX,COMPLETED,2018-07-23 11:04:04 +0000 UTC,2018-07-23 11:12:40 +0000 UTC,-23.1214422,-46.8539941,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",2018-07-23 11:32:02 +0000 UTC,-23.173915,-46.9292203,"Av. João Antonio Meccatti, 1221 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",8.45,21.58,BRL
Campinas,UberX,COMPLETED,2018-07-14 01:40:11 +0000 UTC,2018-07-14 01:47:00 +0000 UTC,-23.1994634,-46.8907593,"Av. 9 de Julho, 2993 - Centro, Jundiaí - SP, 13209-011, Brazil",2018-07-14 02:03:45 +0000 UTC,-23.1214092,-46.8539988,"Tv. 01, 206-45 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",8.90,20.88,BRL
Campinas,UberX,COMPLETED,2018-07-10 18:55:44 +0000 UTC,2018-07-10 18:58:11 +0000 UTC,-23.1840982,-46.8888859,"R. Jorge Zolner, 150 - Centro, Jundiaí - SP, 13201-039, Brazil",2018-07-10 19:10:52 +0000 UTC,-23.1214804,-46.8539816,"Tv. 01, 206-45 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.42,17.19,BRL
Campinas,UberX,COMPLETED,2018-06-27 17:28:58 +0000 UTC,2018-06-27 17:41:10 +0000 UTC,-23.1738565,-46.9292151,"Av. João Antonio Meccatti, 1221 - Jardim Planalto, Jundiaí - SP, 13211-223, Brazil",2018-06-27 17:51:16 +0000 UTC,-23.1848854,-46.970838,"Rua Chiara Lubich, 371 - Jardim Ermida I, Jundiaí - SP, 13212-117, Brazil",4.04,25.95,BRL
Campinas,UberX,COMPLETED,2018-06-24 15:41:17 +0000 UTC,2018-06-24 15:53:42 +0000 UTC,-23.15094350593412,-46.87623236767854,"Av. Clarice de Souza Almeida, 24 - Parque Sao Luiz, Jundiaí - SP, 13216-730, Brazil",2018-06-24 16:02:28 +0000 UTC,-23.12146879269101,-46.85400363993538,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",3.56,10.92,BRL
Campinas,UberX,COMPLETED,2018-06-17 23:01:52 +0000 UTC,2018-06-17 23:07:22 +0000 UTC,-23.1869123,-46.8862344,"Condomínio Edifício Firenze - R. do Rosário, 558 - Centro, Jundiaí - SP, 13201-015, Brazil",2018-06-17 23:23:10 +0000 UTC,-23.1215506,-46.8539373,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",6.83,18.2,BRL
Campinas,UberX,COMPLETED,2018-06-17 20:14:29 +0000 UTC,2018-06-17 20:28:41 +0000 UTC,-22.8897812,-47.0670806,"R. Dona Joana de Gusmão, 207 - Jardim Guanabara, Campinas - SP, 13073-370, Brazil",2018-06-17 20:41:33 +0000 UTC,-22.8547056,-47.0517971,"Campinas - Mansões Santo Antônio, Campinas - State of São Paulo, 13087, Brazil",3.28,18.89,BRL
Campinas,uberX,COMPLETED,2018-03-05 20:28:54 +0000 UTC,2018-03-05 20:41:08 +0000 UTC,-23.1667812,-46.9203223,"Av. Antônio Frederico Ozanan, 9100 - Jardim Shangai, Jundiaí - SP, 13214-206, Brazil",2018-03-05 20:54:33 +0000 UTC,-23.1216113,-46.8539161,"Tv. 01, 20-90 - Chácaras Maltoni, Jundiaí - SP, 13218, Brazil",7.41,19.26,BRL
Campinas,uberX,COMPLETED,2018-02-18 23:55:11 +0000 UTC,2018-02-18 23:58:47 +0000 UTC,-23.1908295,-46.881518,"Cond Edifício Plaza Monte Carlo - R. Vig. J. J. Rodrigues, 782 - Centro, Jundiaí - SP, 13201-001, Brazil",2018-02-19 00:14:32 +0000 UTC,-23.1208505,-46.85309,"Av. Alexandre Milani, 7748 - Chácaras Maltoni, Jundiaí - SP, 13218-650, Brazil",7.30,18.51,BRL
Campinas,uberX,COMPLETED,2018-02-10 19:48:40 +0000 UTC,2018-02-10 19:57:13 +0000 UTC,-23.1779368,-46.9111406,"R. Albino Puttini, 63 - Vila Guarani, Jundiaí - SP, 13209-462, Brazil",2018-02-10 20:06:11 +0000 UTC,-23.1867261,-46.8842323,"Rua Rangel Pestana, 240 - Centro, Jundiaí - SP, 13201-000, Brazil",2.20,8.69,BRL
Campinas,uberX,CANCELED,2018-02-10 19:43:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-23.1631069,-46.9011458,"Rua Salvador Vaccari, 438 - Horto Florestal - Jundiaí - SP, 13215-650",1970-01-01 00:00:00 +0000 UTC,-23.1630718,-46.9011655,"Rua Salvador Vaccari, 434 - Horto Florestal - Jundiaí - SP, 13215-650",0.00,0,BRL
